unique_id,geoid,state_code,chamber,district,party,first_name,last_name,president_or_speaker,president_or_speaker_pro_tempore,majority_leader,minority_leader,next_election
LAupper15,22015,LA,upper,15,D,Regina,Barrow,0,0,0,0,11/5/19
LAupper16,22016,LA,upper,16,R,Dan,Claitor,0,0,0,0,11/5/19
LAupper17,22017,LA,upper,17,R,Rick,Ward,0,0,0,0,11/5/19
LAupper18,22018,LA,upper,18,R,Eddie,Lambert,0,0,0,0,11/5/19
LAupper19,22019,LA,upper,19,D,Gary,Smith,0,0,0,0,11/5/19
LAupper20,22020,LA,upper,20,R,Norby,Chabert,0,0,0,0,11/5/19
LAupper21,22021,LA,upper,21,R,Bret,Allain,0,0,0,0,11/5/19
LAupper22,22022,LA,upper,22,R,Fred,Mills,0,0,0,0,11/5/19
LAupper23,22023,LA,upper,23,R,Page,Cortez,0,0,0,0,11/5/19
LAupper24,22024,LA,upper,24,D,Gerald,Boudreaux,0,0,0,0,11/5/19
LAupper25,22025,LA,upper,25,R,Dan,Morrish,0,0,0,0,11/5/19
LAupper26,22026,LA,upper,26,R,Jonathan,Perry,0,0,0,0,11/5/19
LAupper27,22027,LA,upper,27,R,Ronnie,Johns,0,0,0,0,11/5/19
LAupper28,22028,LA,upper,28,D,Eric,LaFleur,0,0,0,0,11/5/19
LAupper29,22029,LA,upper,29,D,Jay,Luneau,0,0,0,0,11/5/19
LAupper30,22030,LA,upper,30,R,John,Smith,0,0,0,0,11/5/19
LAupper31,22031,LA,upper,31,R,Gerald,Long,0,1,0,0,11/5/19
LAupper32,22032,LA,upper,32,R,Neil,Riser,0,0,0,0,11/5/19
LAupper33,22033,LA,upper,33,R,Mike,Walsworth,0,0,0,0,11/5/19
LAupper34,22034,LA,upper,34,D,Francis,Thompson,0,0,0,0,11/5/19
LAupper35,22035,LA,upper,35,R,James,Fannin,0,0,0,0,11/5/19
LAupper36,22036,LA,upper,36,R,Ryan,Gatti,0,0,0,0,11/5/19
LAupper37,22037,LA,upper,37,R,Barrow,Peacock,0,0,0,0,11/5/19
LAupper38,22038,LA,upper,38,D,John,Milkovich,0,0,0,0,11/5/19
LAupper39,22039,LA,upper,39,D,Gregory,Tarver,0,0,0,0,11/5/19
MAupper1st Bristol and Plymouth,25037,MA,upper,1st Bristol and Plymouth,D,Michael,Rodrigues,0,0,0,0,11/6/18
MAupper1st Essex,25019,MA,upper,1st Essex,D,Kathleen,O'Connor Ives,0,0,0,0,11/6/18
MAupper1st Essex and Middlesex,25020,MA,upper,1st Essex and Middlesex,R,Bruce,Tarr,0,0,0,1,11/6/18
MAupper1st Hampden and Hampshire,25007,MA,upper,1st Hampden and Hampshire,D,Eric,Lesser,0,0,0,0,11/6/18
MAupper1st Middlesex,25013,MA,upper,1st Middlesex,D,Eileen,Donoghue,0,0,0,0,11/6/18
MAupper1st Middlesex and Norfolk,25029,MA,upper,1st Middlesex and Norfolk,D,Cynthia,Stone Creem,0,0,1,0,11/6/18
MAupper1st Plymouth and Bristol,25036,MA,upper,1st Plymouth and Bristol,D,Marc,Pacheco,0,1,0,0,11/6/18
MAupper1st Suffolk,25001,MA,upper,1st Suffolk,,VACANT,,0,0,0,0,11/6/18
MAupper1st Suffolk and Middlesex,25027,MA,upper,1st Suffolk and Middlesex,D,Joseph,Boncore,0,0,0,0,11/6/18
MAupper1st Worcester,25010,MA,upper,1st Worcester,D,Harriette,Chandler,1,0,0,0,11/6/18
MAupper2nd Bristol and Plymouth,25038,MA,upper,2nd Bristol and Plymouth,D,Mark,Montigny,0,0,0,0,11/6/18
MAupper2nd Essex,25021,MA,upper,2nd Essex,D,Joan,Lovely,0,0,0,0,11/6/18
MAupper2nd Essex and Middlesex,25018,MA,upper,2nd Essex and Middlesex,D,Barbara,L'Italien,0,0,0,0,11/6/18
MAupper2nd Hampden and Hampshire,25005,MA,upper,2nd Hampden and Hampshire,R,Donald,Humason,0,0,0,0,11/6/18
MAupper2nd Middlesex,25025,MA,upper,2nd Middlesex,D,Patricia,Jehlen,0,0,0,0,11/6/18
MAupper2nd Middlesex and Norfolk,25015,MA,upper,2nd Middlesex and Norfolk,D,Karen,Spilka,0,0,0,0,11/6/18
MAupper2nd Plymouth and Bristol,25035,MA,upper,2nd Plymouth and Bristol,D,Michael,Brady,0,0,0,0,11/6/18
MAupper2nd Suffolk,25002,MA,upper,2nd Suffolk,D,Sonia,Chang-Diaz,0,0,0,0,11/6/18
MAupper2nd Suffolk and Middlesex,25028,MA,upper,2nd Suffolk and Middlesex,D,William,Brownsberger,0,0,0,0,11/6/18
MAupper2nd Worcester,25011,MA,upper,2nd Worcester,D,Michael,Moore,0,0,0,0,11/6/18
MAupper3rd Essex,25022,MA,upper,3rd Essex,D,Brendan,Crighton,0,0,0,0,11/6/18
MAupper3rd Middlesex,25016,MA,upper,3rd Middlesex,D,Mike,Barrett,0,0,0,0,11/6/18
MAupper4th Middlesex,25024,MA,upper,4th Middlesex,D,Kenneth,Donnelly,0,0,0,0,11/6/18
MAupper5th Middlesex,25023,MA,upper,5th Middlesex,D,Jason,Lewis,0,0,0,0,11/6/18
MAupperBerkshire Hampshire Franklin and Hampden,25004,MA,upper,"Berkshire, Hampshire, Franklin and Hampden",D,Adam,Hinds,0,0,0,0,11/6/18
MAupperBristol and Norfolk,25031,MA,upper,Bristol and Norfolk,D,Paul,Feeney,0,0,0,0,11/6/18
MAupperCape and Islands,25040,MA,upper,Cape and Islands,D,Julian,Andre Cyr,0,0,0,0,11/6/18
MAupperHampden,25003,MA,upper,Hampden,D,James,Welch,0,0,0,0,11/6/18
MAupperHampshire Franklin and Worcester,25006,MA,upper,"Hampshire, Franklin and Worcester",D,Stanley,Rosenberg,0,0,0,0,11/6/18
MAupperMiddlesex and Suffolk,25026,MA,upper,Middlesex and Suffolk,D,Sal,DiDomenico,0,0,0,0,11/6/18
MAupperMiddlesex and Worcester,25014,MA,upper,Middlesex and Worcester,D,James,Eldridge,0,0,0,0,11/6/18
MAupperNorfolk and Plymouth,25033,MA,upper,Norfolk and Plymouth,D,John,Keenan,0,0,0,0,11/6/18
MAupperNorfolk and Suffolk,25030,MA,upper,Norfolk and Suffolk,D,Michael,Rush,0,0,0,0,11/6/18
MAupperNorfolk Bristol and Middlesex,25017,MA,upper,"Norfolk, Bristol and Middlesex",R,Richard,Ross,0,0,0,0,11/6/18
MAupperNorfolk Bristol and Plymouth,25032,MA,upper,"Norfolk, Bristol and Plymouth",D,Walter,Timilty,0,0,0,0,11/6/18
MAupperPlymouth and Barnstable,25039,MA,upper,Plymouth and Barnstable,R,Vinny,deMacedo,0,0,0,0,11/6/18
MAupperPlymouth and Norfolk,25034,MA,upper,Plymouth and Norfolk,R,Patrick,O'Connor,0,0,0,0,11/6/18
MAupperWorcester and Middlesex,25009,MA,upper,Worcester and Middlesex,R,Dean,Tran,0,0,0,0,11/6/18
MAupperWorcester and Norfolk,25012,MA,upper,Worcester and Norfolk,R,Ryan,Fattman,0,0,0,0,11/6/18
MAupperWorcester Hampden Hampshire and Middlesex,25008,MA,upper,"Worcester, Hampden, Hampshire and Middlesex",D,Anne,Gobi,0,0,0,0,11/6/18
MDupper1,24001,MD,upper,1,R,George,Edwards,0,0,0,0,11/6/18
MDupper2,24002,MD,upper,2,R,Andrew,Serafini,0,0,0,0,11/6/18
MDupper3,24003,MD,upper,3,D,Ronald,Young,0,0,0,0,11/6/18
MDupper4,24004,MD,upper,4,R,Michael,Hough,0,0,0,0,11/6/18
MDupper5,24005,MD,upper,5,R,Justin,Ready,0,0,0,0,11/6/18
MDupper6,24006,MD,upper,6,R,Johnny Ray,Salling,0,0,0,0,11/6/18
MDupper7,24007,MD,upper,7,R,J.B.,Jennings,0,0,0,1,11/6/18
MDupper8,24008,MD,upper,8,D,Katherine,Klausmeier,0,0,0,0,11/6/18
MDupper9,24009,MD,upper,9,R,Gail,Bates,0,0,0,0,11/6/18
MDupper10,24010,MD,upper,10,D,Delores,Kelley,0,0,0,0,11/6/18
MDupper11,24011,MD,upper,11,D,Robert,Zirkin,0,0,0,0,11/6/18
MDupper12,24012,MD,upper,12,D,Edward,Kasemeyer,0,0,0,0,11/6/18
MDupper13,24013,MD,upper,13,D,James,Robey,0,0,0,0,11/6/18
MDupper14,24014,MD,upper,14,D,Karen,Montgomery,0,0,0,0,11/6/18
MDupper15,24015,MD,upper,15,D,Brian,Feldman,0,0,0,0,11/6/18
MDupper16,24016,MD,upper,16,D,Susan,Lee,0,0,0,0,11/6/18
MDupper17,24017,MD,upper,17,D,Cheryl,Kagan,0,0,0,0,11/6/18
MDupper18,24018,MD,upper,18,D,Richard,Madaleno,0,0,0,0,11/6/18
MDupper19,24019,MD,upper,19,D,Roger,Manno,0,0,0,0,11/6/18
MDupper20,24020,MD,upper,20,D,Will,Smith,0,0,0,0,11/6/18
MDupper21,24021,MD,upper,21,D,James,Rosapepe,0,0,0,0,11/6/18
MDupper22,24022,MD,upper,22,D,Paul,Pinsky,0,0,0,0,11/6/18
MDupper23,24023,MD,upper,23,D,Douglas,Peters,0,0,1,0,11/6/18
MDupper24,24024,MD,upper,24,D,Joanne,Benson,0,0,0,0,11/6/18
MDupper25,24025,MD,upper,25,D,Ulysses,Currie,0,0,0,0,11/6/18
MDupper26,24026,MD,upper,26,D,C. Anthony,Muse,0,0,0,0,11/6/18
MDupper27,24027,MD,upper,27,D,Thomas,Miller,1,0,0,0,11/6/18
MDupper28,24028,MD,upper,28,D,Thomas,Middleton,0,0,0,0,11/6/18
MDupper29,24029,MD,upper,29,R,Steve,Waugh,0,0,0,0,11/6/18
MDupper30,24030,MD,upper,30,D,John,Astle,0,0,0,0,11/6/18
MDupper31,24031,MD,upper,31,R,Bryan,Simonaire,0,0,0,0,11/6/18
MDupper32,24032,MD,upper,32,D,James,DeGrange,0,0,0,0,11/6/18
MDupper33,24033,MD,upper,33,R,Edward,Reilly,0,0,0,0,11/6/18
MDupper34,24034,MD,upper,34,R,Robert,Cassilly,0,0,0,0,11/6/18
MDupper35,24035,MD,upper,35,R,Wayne,Norman,0,0,0,0,11/6/18
MDupper36,24036,MD,upper,36,R,Stephen,Hershey,0,0,0,0,11/6/18
MDupper37,24037,MD,upper,37,R,Adelaide,Eckardt,0,0,0,0,11/6/18
MDupper38,24038,MD,upper,38,D,James,Mathias,0,0,0,0,11/6/18
MDupper39,24039,MD,upper,39,D,Nancy,King,0,0,0,0,11/6/18
MDupper40,24040,MD,upper,40,D,Barbara,Robinson,0,0,0,0,11/6/18
MDupper41,24041,MD,upper,41,D,Nathaniel,Oaks,0,0,0,0,11/6/18
MDupper42,24042,MD,upper,42,D,James,Brochin,0,0,0,0,11/6/18
MDupper43,24043,MD,upper,43,D,Joan,Carter Conway,0,0,0,0,11/6/18
MDupper44,24044,MD,upper,44,D,Verna,Jones,0,0,0,0,11/6/18
MDupper45,24045,MD,upper,45,D,Nathaniel,McFadden,0,1,0,0,11/6/18
MDupper46,24046,MD,upper,46,D,Bill,Ferguson,0,0,0,0,11/6/18
MDupper47,24047,MD,upper,47,D,Victor,Ramirez,0,0,0,0,11/6/18
MEupper1,23001,ME,upper,1,D,Troy,Jackson,0,0,0,1,11/6/18
MEupper2,23002,ME,upper,2,D,Michael,Carpenter,0,0,0,0,11/6/18
MEupper3,23003,ME,upper,3,R,Rodney,Whittemore,0,0,0,0,11/6/18
MEupper4,23004,ME,upper,4,R,Paul,Davis,0,0,0,0,11/6/18
MEupper5,23005,ME,upper,5,D,Jim,Dill,0,0,0,0,11/6/18
MEupper6,23006,ME,upper,6,R,Joyce,Maker,0,0,0,0,11/6/18
MEupper7,23007,ME,upper,7,R,Brian,Langley,0,0,0,0,11/6/18
MEupper8,23008,ME,upper,8,R,Kim,Rosen,0,0,0,0,11/6/18
MEupper9,23009,ME,upper,9,D,Geoffrey,Gratwick,0,0,0,0,11/6/18
MEupper10,23010,ME,upper,10,R,Andre,Cushing,0,0,0,0,11/6/18
MEupper11,23011,ME,upper,11,R,Michael,Thibodeau,1,0,0,0,11/6/18
MEupper12,23012,ME,upper,12,D,David,Miramant,0,0,0,0,11/6/18
MEupper13,23013,ME,upper,13,R,Dana,Dow,0,0,0,0,11/6/18
MEupper14,23014,ME,upper,14,D,Shenna,Bellows,0,0,0,0,11/6/18
MEupper15,23015,ME,upper,15,R,Roger,Katz,0,0,0,0,11/6/18
MEupper16,23016,ME,upper,16,R,Scott,Cyrway,0,0,0,0,11/6/18
MEupper17,23017,ME,upper,17,R,Thomas,Saviello,0,0,0,0,11/6/18
MEupper18,23018,ME,upper,18,R,Lisa,Keim,0,0,0,0,11/6/18
MEupper19,23019,ME,upper,19,R,James,Hamper,0,0,0,0,11/6/18
MEupper20,23020,ME,upper,20,R,Eric,Brakey,0,0,0,0,11/6/18
MEupper21,23021,ME,upper,21,D,Nate,Libby,0,0,0,0,11/6/18
MEupper22,23022,ME,upper,22,R,Garrett,Mason,0,0,1,0,11/6/18
MEupper23,23023,ME,upper,23,D,Eloise,Vitelli,0,0,0,0,11/6/18
MEupper24,23024,ME,upper,24,D,Everett,Carson,0,0,0,0,11/6/18
MEupper25,23025,ME,upper,25,D,Catherine,Breen,0,0,0,0,11/6/18
MEupper26,23026,ME,upper,26,D,Bill,Diamond,0,0,0,0,11/6/18
MEupper27,23027,ME,upper,27,D,Ben,Chipman,0,0,0,0,11/6/18
MEupper28,23028,ME,upper,28,D,Mark,Dion,0,0,0,0,11/6/18
MEupper29,23029,ME,upper,29,D,Rebecca,Millett,0,0,0,0,11/6/18
MEupper30,23030,ME,upper,30,R,Amy,Volk,0,0,0,0,11/6/18
MEupper31,23031,ME,upper,31,D,Justin,Chenette,0,0,0,0,11/6/18
MEupper32,23032,ME,upper,32,D,Susan,Deschambault,0,0,0,0,11/6/18
MEupper33,23033,ME,upper,33,R,David,Woodsome,0,0,0,0,11/6/18
MEupper34,23034,ME,upper,34,R,Ronald,Collins,0,0,0,0,11/6/18
MEupper35,23035,ME,upper,35,D,Dawn,Hill,0,0,0,0,11/6/18
MIupper1,26001,MI,upper,1,D,Coleman,Young,0,0,0,0,11/6/18
MIupper2,26002,MI,upper,2,D,Bert,Johnson,0,0,0,0,11/6/18
MIupper3,26003,MI,upper,3,D,Morris,Hood,0,0,0,0,11/6/18
MIupper4,26004,MI,upper,4,D,Ian,Conyers,0,0,0,0,11/6/18
MIupper5,26005,MI,upper,5,D,David,Knezek,0,0,0,0,11/6/18
MIupper6,26006,MI,upper,6,D,Hoon-Yung,Hopgood,0,0,0,0,11/6/18
MIupper7,26007,MI,upper,7,R,Patrick,Colbeck,0,0,0,0,11/6/18
MIupper8,26008,MI,upper,8,R,Jack,Brandenburg,0,0,0,0,11/6/18
MIupper9,26009,MI,upper,9,D,Steven,Bieda,0,0,0,0,11/6/18
MIupper10,26010,MI,upper,10,R,Tory,Rocca,0,0,0,0,11/6/18
MIupper11,26011,MI,upper,11,D,Vincent,Gregory,0,0,0,0,11/6/18
MIupper12,26012,MI,upper,12,R,Jim,Marleau,0,0,0,0,11/6/18
MIupper13,26013,MI,upper,13,R,Marty,Knollenberg,0,0,0,0,11/6/18
MIupper14,26014,MI,upper,14,R,David,Robertson,0,0,0,0,11/6/18
MIupper15,26015,MI,upper,15,R,Mike,Kowall,0,0,0,0,11/6/18
MIupper16,26016,MI,upper,16,R,Mike,Shirkey,0,0,0,0,11/6/18
MIupper17,26017,MI,upper,17,R,Dale,Zorn,0,0,0,0,11/6/18
